id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1510326473940422663,1510326473940422663,2022-04-02 21:41:06 EEST,2022-04-02,21:41:06,+0300,2166427412,hoseinmortada,hoseinmortada حسين مرتضى,,#بينيت من العام الماضي قدّم ل #بايدن خطة الف طعنة لتدمير #ايران  يبدو ان خطة السكين والف طعنة اصبحت بداخل كيان الاحتلال الاسرائيلي  خطة #بينيت انقلبت عليه  #الكيان_المؤقت  https://t.co/lKD5QGyjZR,ar,[],[],['https://pbs.twimg.com/media/FPXB5MBXIAo3JHD.jpg'],1,12,123,"['بينيت', 'بايدن', 'ايران', 'بينيت', 'الكيان_المؤقت']",[],https://twitter.com/HoseinMortada/status/1510326473940422663,False,,1,https://pbs.twimg.com/media/FPXB5MBXIAo3JHD.jpg,,,,,,,[],,,,
1510285851770728462,1510285851770728462,2022-04-02 18:59:41 EEST,2022-04-02,18:59:41,+0300,740455593924759553,hanadygerges,هنادي جرجس - Hanady gerges,,الفكرة وين ، انو قاعدين يحكو عن احتلال ايراني ( يلي مش موجود) وسوري ( يلي الدولة اللبنانية طلبت التدخل لذلك مش اسمه هيك) وهني ضد كل انواع الاحتلال ومع الانسان ، بس ولا نص كلمة عن الاحتلال الاسرائيلي ولا عن هجمتيه ولا شي!  عرفتوا الفكرة وين؟,ar,[],[],[],4,12,217,[],[],https://twitter.com/HanadyGerges/status/1510285851770728462,False,,0,,,,,,,,[],,,,
1510188552889544707,1510188552889544707,2022-04-02 12:33:03 EEST,2022-04-02,12:33:03,+0300,1227539150,a1aanasr,Abo Ali Nasr,,السيد #هاشم_صفيّ_الدين #حزب_الله بسلاحه وشهدائه ومجاهديه حمى البلد وطرد الإحتلال الإسرائيلي، مؤكّدا أنّه لو لم يكن هذا السلاح لكنتم جميعًا في #لبنان ليس تحت وطأة السلاح، بل تحت الجزمة الإسرائيليّة #تحت_الجزمة🙂,ar,[],[],[],0,12,119,"['هاشم_صفيّ_الدين', 'حزب_الله', 'لبنان', 'تحت_الجزمة']",[],https://twitter.com/a1aanasr/status/1510188552889544707,False,,0,,,,,,,,[],,,,
1510159262579892230,1510159262579892230,2022-04-02 10:36:40 EEST,2022-04-02,10:36:40,+0300,775719754443128832,saad_turkmeni,سَعْد التركماني,,الإحتلال الإسرائيلي يُعدم ثلاث من الفلسطينيين في أول يوم من رمضان ..  المجرم الصهيوني لا يراعي حُرمة الزمان ولا المكان ، قاتلهم الله  https://t.co/0CeEZKKjwv,ar,[],[],['https://pbs.twimg.com/media/FPUp2KYWUAUfbc_.jpg'],22,89,333,[],[],https://twitter.com/Saad_turkmeni/status/1510159262579892230,False,,1,https://pbs.twimg.com/media/FPUp2KYWUAUfbc_.jpg,,,,,,,[],,,,
1510059251850526722,1510059251850526722,2022-04-02 03:59:15 EEST,2022-04-02,03:59:15,+0300,962811304481312769,newpressps,Newpress | نيو برس,,الشبان الذين تم اغتيالهم اليوم في #عرابة قضاء #جنين من قبل قوة خاصة تتبع لجيش الاحتلال الإسرائيلي.  الشهـيد خليل طوالبة  الشهـيد صائب عباهرة الشهـيد سيف ابو لبدة  https://t.co/NaVEDXtfjT,ar,[],[],['https://pbs.twimg.com/media/FPTO0ALXIAQi5Pb.jpg'],0,48,110,"['عرابة', 'جنين']",[],https://twitter.com/NewpressPs/status/1510059251850526722,False,,1,https://pbs.twimg.com/media/FPTO0ALXIAQi5Pb.jpg,,,,,,,[],,,,
1510036879063855106,1510036879063855106,2022-04-02 02:30:21 EEST,2022-04-02,02:30:21,+0300,400240425,jhelles,جهاد حِلِّس,,الجيش الاسرائيلي يعدم قبل قليل ثلاثة شباب في أول أيام شهر رمضان المبارك، ويمنع إسعافهم، ويتركهم ينزفون حتى الموت ! هذا الاحتلال المجرم السفاح، لا يعرف حرمة لزمان، ولا حرمة لمكان، ولا حرمة لإنسان ! ثم يأتي من يدافع عنهم من منافقي العرب، إذا قام الفلسطيني بالدفاع عن أرضه وعرضه !,ar,[],[],[],68,523,1988,[],[],https://twitter.com/jhelles/status/1510036879063855106,False,,0,,,,,,,,[],,,,
1510025241409601538,1510025241409601538,2022-04-02 01:44:07 EEST,2022-04-02,01:44:07,+0300,1013380972195336192,ahmedhijazee,الحاجز 𓂆🇵🇸,,"في فجر أول أيام شهر رمضان المبارك 🇵🇸  قوات الاحتلال الإسرائيلي ترتكب مجزرة جديدة بحق الفلسطينيين في جنين , والأنباء تتحدث عن شهيدين حتى اللحظة وإصابات .",ar,[],[],[],0,22,298,[],[],https://twitter.com/ahmedhijazee/status/1510025241409601538,False,,0,,,,,,,,[],,,,
1510011604213055494,1510011604213055494,2022-04-02 00:49:55 EEST,2022-04-02,00:49:55,+0300,1262027303128903681,rd_fas1,الرادع المغربي 🇲🇦🇵🇸,,الغربان من اكثر الطيور ذكاءًا لن يمزقوا علم الاحتلال الاسرائيلي صدفة  https://t.co/APBbihDW0Y,ar,[],[],[],15,87,349,[],[],https://twitter.com/Rd_fas1/status/1510011604213055494,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510011576878784517/pu/img/xq8-ZtSRomJo5vEa.jpg,,,,,,,[],,,,
1509945489264893959,1509945489264893959,2022-04-01 20:27:12 EEST,2022-04-01,20:27:12,+0300,962811304481312769,newpressps,Newpress | نيو برس,,#متابعة  مصادر عبرية: قتيل وإصابة حرجة من جيش الاحتلال جراء عملية دهس لعدد من جنود جيش الاحتلال الإسرائيلي شمال الضفة.  #ترجمة_نيو_برس,ar,[],[],[],5,46,258,"['متابعة', 'ترجمة_نيو_برس']",[],https://twitter.com/NewpressPs/status/1509945489264893959,False,,0,,,,,,,,[],,,,
1509944317732868106,1509944317732868106,2022-04-01 20:22:33 EEST,2022-04-01,20:22:33,+0300,962811304481312769,newpressps,Newpress | نيو برس,,#عاجل  مصادر عبرية: عملية دهس لجنود جيش الاحتلال الإسرائيلي شمال الضفة.  #ترجمة_نيو_برس,ar,[],[],[],2,30,262,"['عاجل', 'ترجمة_نيو_برس']",[],https://twitter.com/NewpressPs/status/1509944317732868106,False,,0,,,,,,,,[],,,,
1509884096524210180,1509884096524210180,2022-04-01 16:23:15 EEST,2022-04-01,16:23:15,+0300,53059376,ajmubasher,الجزيرة مباشر,,استشهاد الأسير المحرر #أحمد_الأطرش ( 29 عاما ) برصاص الاحتلال الإسرائيلي في مدينة #الخليل #فلسطين  https://t.co/Af4fhFZ6aT,ar,[],[],[],16,38,185,"['أحمد_الأطرش', 'الخليل', 'فلسطين']",[],https://twitter.com/ajmubasher/status/1509884096524210180,False,,1,https://pbs.twimg.com/media/FPQvftfWQAgoKbS.jpg,,,,,,,[],,,,
1509712978119077916,1509712978119077916,2022-04-01 05:03:17 EEST,2022-04-01,05:03:17,+0300,59376089,asadabukhalil,asad abukhalil أسعد أبو خليل,,سؤال لا يُطرح لكن أنا أصرّ على طرحه: بتعرفوا كم مرشّح في هذه الانتخابات تلقّى تدريبات عسكريّة على يد جيش الاحتلال الإسرائيلي؟,ar,[],[],[],53,32,517,[],[],https://twitter.com/asadabukhalil/status/1509712978119077916,False,,0,,,,,,,,[],,,,
1509582937330757638,1509582937330757638,2022-03-31 20:26:33 EEST,2022-03-31,20:26:33,+0300,4067702417,ayesh_mo,محمد عايش,,إحذروا التمور الاسرائيلية في رمضان.. لا تُنهوا صيامكم بتمور الاحتلال.   كيف تعرف المنتج الاسرائيلي؟ أنظر الى الباركود، يوجد رقم، اذا كان أول ثلاث أرقام من اليسار ٧٢٩ فهذا يعني أنه منتج اسرائيلي.  https://t.co/Z2PvDlbW4j,ar,[],[],['https://pbs.twimg.com/media/FPMdrYsXIAIAkV5.jpg'],44,888,1537,[],[],https://twitter.com/ayesh_mo/status/1509582937330757638,False,,1,https://pbs.twimg.com/media/FPMdrYsXIAIAkV5.jpg,,,,,,,[],,,,
1509527722577432581,1509527722577432581,2022-03-31 16:47:09 EEST,2022-03-31,16:47:09,+0300,1170383170228969478,a_a_nabhane,عبدالشافي النبهاني 𐩲𐩨𐩵𐩱𐩡𐩦𐩱𐩰𐩺𐩽𐩱𐩡𐩬𐩨𐩠,,الإمارات تضيء برج دبي بالعلم الاسرائيلي  تضامنا مع قتلى الاحتلال الاسرائيلي  اليهوده ماهي بالزنانير !! #مقاطعه_المنتجات_الفرنسيه521,ar,[],[],[],15,31,134,['مقاطعه_المنتجات_الفرنسيه521'],[],https://twitter.com/A_A_Nabhane/status/1509527722577432581,False,,0,,,,,,,,[],,,,
1509462889807163403,1509462889807163403,2022-03-31 12:29:32 EEST,2022-03-31,12:29:32,+0300,461134372,emadhajjaj,Emad Hajjaj Cartoons,,التطبيع مع الاحتلال الاسرائيلي  #التطبيع_خيانة  #جنين  #كاريكاتير  https://t.co/AXbvqRQjsZ,ar,[],[],['https://pbs.twimg.com/media/FPKwfqyXsAMvmO1.jpg'],5,20,136,"['التطبيع_خيانة', 'جنين', 'كاريكاتير']",[],https://twitter.com/EmadHajjaj/status/1509462889807163403,False,,1,https://pbs.twimg.com/media/FPKwfqyXsAMvmO1.jpg,,,,,,,[],,,,
1509429900264022018,1509429900264022018,2022-03-31 10:18:26 EEST,2022-03-31,10:18:26,+0300,1130891570,almayadeenlive,الميادين عاجل,,فلسطين المحتلة:  فصائل المقاومة الفلسطينية تُعلن استعدادها للرد على جرائم الاحتلال الإسرائيلي في جنين وغيرها من المدن,ar,[],[],[],2,12,182,[],[],https://twitter.com/AlMayadeenLive/status/1509429900264022018,False,,0,,,,,,,,[],,,,
1509427775999905795,1509427775999905795,2022-03-31 10:10:00 EEST,2022-03-31,10:10:00,+0300,2362690333,hureyaksa,نحو الحرية,,5 قتلى لإسرائيل كانت سبباً كافياً لإضاءة برج خليفة بعلم الاحتلال الإسرائيلي .. تخيل أن الإمارات محسوبة على العرب!  https://t.co/8vxkIxtR7K,ar,[],[],['https://pbs.twimg.com/media/FPKNvdrX0AEA_BX.jpg'],373,409,1673,[],[],https://twitter.com/hureyaksa/status/1509427775999905795,False,,1,https://pbs.twimg.com/media/FPKNvdrX0AEA_BX.jpg,,,,,,,[],,,,
1509412961600823301,1509412961600823301,2022-03-31 09:11:08 EEST,2022-03-31,09:11:08,+0300,389431330,adham922,أدهم أبو سلمية #فلسطين 🇵🇸,,تركه الجيش الاسرائيلي ينزف حتى الموت.. #عاجل| جيش الاحتلال يعدم بالرصاص الفتى سند أبو عطية في مخيم #جنين.  https://t.co/0t4SwFxgMr,ar,[],[],['https://pbs.twimg.com/media/FPKDFjUXwAEcCVN.jpg'],34,175,596,"['عاجل', 'جنين']",[],https://twitter.com/adham922/status/1509412961600823301,False,,1,https://pbs.twimg.com/media/FPKDFjUXwAEcCVN.jpg,,,,,,,[],,,,
1509409964086935554,1509409964086935554,2022-03-31 08:59:13 EEST,2022-03-31,08:59:13,+0300,962811304481312769,newpressps,Newpress | نيو برس,,#صورة الشهيد الفتى سند ابو الصابر (17 عاماً) الذي أستشهد متأثراً بإصابته الحرجة برصاص الاحتلال الإسرائيلي خلال اقتحامه #جنين  https://t.co/mQHDck7bwB,ar,[],[],['https://pbs.twimg.com/media/FPKAW3DXwAIrdvX.jpg'],1,30,137,"['صورة', 'جنين']",[],https://twitter.com/NewpressPs/status/1509409964086935554,False,,1,https://pbs.twimg.com/media/FPKAW3DXwAIrdvX.jpg,,,,,,,[],,,,
1509396794282680321,1509396794282680321,2022-03-31 08:06:53 EEST,2022-03-31,08:06:53,+0300,59376089,asadabukhalil,asad abukhalil أسعد أبو خليل,,"من أبو ظبي إلى البحرين إلى عمّان إلى رام الله إلى الرباط إلى الرياض (سرّاً) إلى المغرب, هناك تسابق لجذب زوّار من دولة الاحتلال الاسرائيلي.",ar,[],[],[],14,13,177,[],[],https://twitter.com/asadabukhalil/status/1509396794282680321,False,,0,,,,,,,,[],,,,
1509334071666651144,1509334071666651144,2022-03-31 03:57:39 EEST,2022-03-31,03:57:39,+0300,59376089,asadabukhalil,asad abukhalil أسعد أبو خليل,,"ليس لكَ وليسَ لي, وحتماً ليس لمعتنقي عقائد ال""إن.جي.أوز"" المارّة عبر اللوبي الاسرائيلي, تحديد معايير النضال الأخلاقي والفعّال للشعب الفلسطيني في نضاله ضدّ الاحتلال.  للشعب الفلسطيني وحده تحديد معايير وسبل نضاله للتحرير, وهو يحدِّد أخلاقيّات النضال.",ar,[],[],[],5,13,198,[],[],https://twitter.com/asadabukhalil/status/1509334071666651144,False,,0,,,,,,,,[],,,,
1509327309660045312,1509327309660045312,2022-03-31 03:30:47 EEST,2022-03-31,03:30:47,+0300,59376089,asadabukhalil,asad abukhalil أسعد أبو خليل,,"أنت المُنتصرة, يا أكويلينا الشايب. أما بيار الضاهر فهو مهزوم منذ ان لعب دور ضابط ارتباط القوات اللبنانيّة مع جيش الاحتلال الاسرائيلي في حرب الجبل.",ar,[],[],[],3,11,135,[],[],https://twitter.com/asadabukhalil/status/1509327309660045312,False,https://twitter.com/lbci_news/status/1508872056993165319,0,,,,,,,,[],,,,
1509193925038329856,1509193925038329856,2022-03-30 18:40:45 EEST,2022-03-30,18:40:45,+0300,290978136,amansouraja,A Mansour أحمد منصور,,الرعب والبكاء يجتاح الكيان الإسرائيلي بعد مقتل 11 جنديا ومستوطنا خلال اسبوع …يبدوا ان الأيام القادمة تحمل الكثير فى رحمها لجيش الاحتلال والمستوطنين وان الشعور بالأمان مستحيل ان يحصل عليه مغتصب او محتل او مستوطن #يوم_الأرض_الفلسطيني #يوم_الأرض  https://t.co/eomFUDGySJ,ar,[],[],[],297,591,4051,"['يوم_الأرض_الفلسطيني', 'يوم_الأرض']",[],https://twitter.com/amansouraja/status/1509193925038329856,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509193881992187911/pu/img/CKa6b-fwBZQzF9G2.jpg,,,,,,,[],,,,
1509138377030848512,1509138377030848512,2022-03-30 15:00:02 EEST,2022-03-30,15:00:02,+0300,271917339,boycott4pal,مقاطعة,,"يخطط مجلس التضامن مع فلسطين في زيمبابوي (ZPSC) للضغط على الحكومة لوقف اتفاقيات التجارة الثنائية مع ""إسرائيل""، مؤكدًا أن استمرار التجارة مع الاحتلال الإسرائيلي يرقى إلى خيانة الشعب الفلسطيني.  https://t.co/FSI7SW8OAf",ar,[],[],['https://pbs.twimg.com/media/FPFaog0WUAQWQRi.jpg'],1,32,161,[],[],https://twitter.com/Boycott4Pal/status/1509138377030848512,False,,1,https://pbs.twimg.com/media/FPFaog0WUAQWQRi.jpg,,,,,,,[],,,,
1508915813604106247,1508915813604106247,2022-03-30 00:15:38 EEST,2022-03-30,00:15:38,+0300,1206161105703383040,limaabdallah,HALiMA🇱🇧,,الله بلانا بجيران الله لا يحطن بديار حدا  - الاحتلال الاسرائيلي  - نظام الاسد  والاتنين اخرا من بعض ❤️,ar,[],[],[],10,6,114,[],[],https://twitter.com/limaabdallah/status/1508915813604106247,False,,0,,,,,,,,[],,,,
