id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1510329171444183041,1510329171444183041,2022-04-02 21:51:49 EEST,2022-04-02,21:51:49,+0300,1446469897622523938,mamdouhnasrallh,Mamdouh NasrAllah,,ريال مدريد ببركة الشهر الفضيل ينتصر على سيلتا فيجو ده طلع رمضان كريم بجد باين  https://t.co/lfcLSrpBLl #ريال_مدريد #بنزيما #المدفع,ar,[],['https://youtu.be/HNywmrrdPoc'],[],8,1,205,"['ريال_مدريد', 'بنزيما', 'المدفع']",[],https://twitter.com/MamdouhNasrAllh/status/1510329171444183041,False,,0,,,,,,,,[],,,,
1510327977778814988,1510327977778814988,2022-04-02 21:47:05 EEST,2022-04-02,21:47:05,+0300,1076915241928269824,roubahaddad1,Rouba Haddad | ربى حداد,,بمناسبة شهر رمضان الMTV عملت مسابقة رمضانيه بجونيه الف مبروك لـ جورج، رمضان كريم الك ولزوجتك تيريزا 😂🤸🏼‍♂️  https://t.co/9CRqMG3W56,ar,[],[],['https://pbs.twimg.com/media/FPXDSoQX0AA0j7I.jpg'],15,7,157,[],[],https://twitter.com/Roubahaddad1/status/1510327977778814988,False,,1,https://pbs.twimg.com/media/FPXDSoQX0AA0j7I.jpg,,,,,,,[],,,,
1510326316167569413,1510326316167569413,2022-04-02 21:40:28 EEST,2022-04-02,21:40:28,+0300,905464741,wassouf,Georges Wassouf,,رمضان كريم وكل عام والجميع بخير 🙏  https://t.co/fhzkYzBTQn,ar,[],[],[],22,21,151,[],[],https://twitter.com/wassouf/status/1510326316167569413,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510326022260076557/pu/img/IcOUBL63Nj1U5KuM.jpg,,,,,,,[],,,,
1510326314544340992,1510326314544340992,2022-04-02 21:40:28 EEST,2022-04-02,21:40:28,+0300,5788942,mamoocham,Mohammad Reza,,""" و نماز برپا دارید و زکات بپردازید و از پیامبر اطاعت کنید, باشد که مورد رحمت قرار گیرید ""  #رمضان_كريم",fa,[],[],[],4,5,189,['رمضان_كريم'],[],https://twitter.com/Mamoocham/status/1510326314544340992,False,,0,,,,,,,,[],,,,
1510326173057929228,1510326173057929228,2022-04-02 21:39:54 EEST,2022-04-02,21:39:54,+0300,49251491,assaadtaha,Assaad Taha أسعد طه,,كان يوما جميلا ..  كيف كان يومكم؟ #رمضان_كريم,ar,[],[],[],41,2,189,['رمضان_كريم'],[],https://twitter.com/Assaadtaha/status/1510326173057929228,False,,0,,,,,,,,[],,,,
1510325702024904704,1510325702024904704,2022-04-02 21:38:02 EEST,2022-04-02,21:38:02,+0300,1277192173130264576,nafisat369,sareh,,اصدق التهاني والتبريكات بمناسبة حلول شهر رمضان المبارك ، سائلًا المولى العلي القدير ان يبلغنا واياكم هذا الشهر الكريم ، وان يتقبل منا ومنكم صلاتنا وصيامنا وقيامنا ، وصالح اعمالنا ،  وكل عام وانتم بخير . #الشهر_الكريم #رمضان_كريم  #رمضان,ar,[],[],[],11,15,168,"['الشهر_الكريم', 'رمضان_كريم', 'رمضان']",[],https://twitter.com/nafisat369/status/1510325702024904704,False,,0,,,,,,,,[],,,,
1510324991279366147,1510324991279366147,2022-04-02 21:35:13 EEST,2022-04-02,21:35:13,+0300,1207028456921468928,lailamzanar123,lailamzanar,,شهر الرحمة والمغفرة #دعاؤكم_فيه_مستجاب  #رمضان_كريم  https://t.co/HyGuzTjVzc,ar,[],[],[],13,13,145,"['دعاؤكم_فيه_مستجاب', 'رمضان_كريم']",[],https://twitter.com/lailamzanar123/status/1510324991279366147,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510324931837448204/pu/img/sU7wnDDVKSoWyuOF.jpg,,,,,,,[],,,,
1510324492731654149,1510324492731654149,2022-04-02 21:33:14 EEST,2022-04-02,21:33:14,+0300,940620277,sami_alhinai,Sami alhinai,,أجواء رَمضّانية و روحانيّة في حارة العَقر بنزوى.  وجانب من احتِضان المساجد لـ مصليِها بعد عامين من الإنقطاع ، لتكتَمل أخيراً فرحة رمضَان 🕌   كل عام وأنتم بخير ، ورمضان كريم 🌙  https://t.co/8cPJfS0CCC,ar,[],[],"['https://pbs.twimg.com/media/FPXAGyEWUAA5mwN.jpg', 'https://pbs.twimg.com/media/FPXAGyEXoAk1thT.jpg', 'https://pbs.twimg.com/media/FPXAGyBXoAA6ix5.jpg', 'https://pbs.twimg.com/media/FPXAGyIXwAs4Ut2.jpg']",16,78,450,[],[],https://twitter.com/sami_alhinai/status/1510324492731654149,False,,1,https://pbs.twimg.com/media/FPXAGyEWUAA5mwN.jpg,,,,,,,[],,,,
1510324049255321612,1510324049255321612,2022-04-02 21:31:28 EEST,2022-04-02,21:31:28,+0300,1208017462345846789,hassan_akika,#باقون_نحمي_ونبني HASSAN 🇱🇧🇮🇷🇱🇧,,رَمَضَان كَرِيمٌ عَلَيْكُم أعَادهُ اللَّهُ عَلَيْنَا وَعَلَيْكُم بِالْيمَن وَالْبَرَكَة   تقبل الله اعمالكم🙏  https://t.co/N18N717oQJ,ar,[],[],[],0,41,119,[],[],https://twitter.com/Hassan_akika/status/1510324049255321612,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510324000035160069/pu/img/gPdScMLDwjYkLK2z.jpg,,,,,,,[],,,,
1510322939362787334,1510322939362787334,2022-04-02 21:27:03 EEST,2022-04-02,21:27:03,+0300,3113156588,nurelhassan1,Nour El HASSAN,,امرأه تقول :   عندما ارى منشورات زوجي  الاجتماعيه وطيبته على الفيس بوك  (اتمنى ان اكون زوجته).  الصورة #راقت_لي 😊..  #رمضان_كريم  https://t.co/ON8Kc4Thx1,ar,[],[],['https://pbs.twimg.com/media/FPW-tNpXMAMsKNy.jpg'],51,15,199,"['راقت_لي', 'رمضان_كريم']",[],https://twitter.com/NurElHASSAN1/status/1510322939362787334,False,,1,https://pbs.twimg.com/media/FPW-tNpXMAMsKNy.jpg,,,,,,,[],,,,
1510321972135219204,1510321972135219204,2022-04-02 21:23:13 EEST,2022-04-02,21:23:13,+0300,2932830381,z5karim,كريم بس مش بنزيما,,الحمد لله على نعمة الفوز الشريف و ركلات الجزاء الصحيحة و الحكم العادل بقدم المهاجم المؤمن التقيّ أبو إبراهيم في أول أيام رمضان .. إنها البركة في شهر البركة.,ar,[],[],[],50,233,1652,[],[],https://twitter.com/Z5Karim/status/1510321972135219204,False,,0,,,,,,,,[],,,,
1510321910357274624,1510321910357274624,2022-04-02 21:22:58 EEST,2022-04-02,21:22:58,+0300,1232652379654361089,1097wn,وسن ..🕊,,كل عام وانتم بالف خير  ' 🌙  #رمضان_كريم 🕊🥰☺️  https://t.co/M6a6H4iATh,ar,[],[],[],41,7,114,['رمضان_كريم'],[],https://twitter.com/1097wn/status/1510321910357274624,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510321845253423107/pu/img/F7U05evoULm5hTXD.jpg,,,,,,,[],,,,
1510320606570598402,1510320606570598402,2022-04-02 21:17:47 EEST,2022-04-02,21:17:47,+0300,291863388,abadialjohar1,عبادي الجوهر,,جمهوري الغالي الليلة موعدنا الساعة 10 مساءً بتوقيت السعودية في  #برنامج_هلا_بك على #تلفزيون_دبي  #رمضان_كريم  https://t.co/Ux49WUQH9v,ar,[],[],[],77,57,258,"['برنامج_هلا_بك', 'تلفزيون_دبي', 'رمضان_كريم']",[],https://twitter.com/abadialjohar1/status/1510320606570598402,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510320552661110785/pu/img/5B7b-Nu_nw-1gPh3.jpg,,,,,,,[],,,,
1510320499179638791,1510320499179638791,2022-04-02 21:17:22 EEST,2022-04-02,21:17:22,+0300,1235675593808769027,noha32669,Noha🌼,,اللهم بحق شهر رمضان المبارك احفظ لنا سماحة السيد حسن نصرالله والمجاهدين الأبطال🤲 #دعاؤكم_فيه_مستجاب #رمضان_كريم  https://t.co/kk1Oh2gIqG,ar,[],[],['https://pbs.twimg.com/media/FPW8fStXsAYzxtX.jpg'],18,74,225,"['دعاؤكم_فيه_مستجاب', 'رمضان_كريم']",[],https://twitter.com/Noha32669/status/1510320499179638791,False,,1,https://pbs.twimg.com/media/FPW8fStXsAYzxtX.jpg,,,,,,,[],,,,
1510316691036770318,1510316691036770318,2022-04-02 21:02:14 EEST,2022-04-02,21:02:14,+0300,859124921330536452,emadmeteb90plus,Emad Meteb,,كل عام و انتم بخير رمضان كريم🌙 أعاده الله عليكم أعوام عديدة وأزمنة مديدة🤲,ar,[],[],[],27,9,1100,[],[],https://twitter.com/emadmeteb90plus/status/1510316691036770318,False,,0,,,,,,,,[],,,,
1510316241394679811,1510316241394679811,2022-04-02 21:00:26 EEST,2022-04-02,21:00:26,+0300,1076915241928269824,roubahaddad1,Rouba Haddad | ربى حداد,,الأغلب بيتفاجئ اني بصوم شهر رمضان.. بس الاقراب مني بيعرفوا قديش مهم بالنسبة الي  عبادة ربنا طريقه وحدة وهي بتمر بطريق الخير للناس ❤️🙏  مداخلتي ببرنامج 18+ على قناة البلد المصرية، بتمنى من كل قلبي نوصل ليوم ما في فقير بحاجة للقمة الأكل، هاي أدنى حقوق الإنسان. #رمضان_كريم  https://t.co/QOiXdw1ip3,ar,[],[],[],33,12,120,['رمضان_كريم'],[],https://twitter.com/Roubahaddad1/status/1510316241394679811,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1510311698472837122/pu/img/FKiTETRXY2eyj61O.jpg,,,,,,,[],,,,
1510315781887733761,1510315781887733761,2022-04-02 20:58:37 EEST,2022-04-02,20:58:37,+0300,2992430210,chhamidhameed,Ch Hamid Hameed MNA,,رمضان کریم مبارک۔ ❤️  https://t.co/sLwipAvuUE,fa,[],[],['https://pbs.twimg.com/media/FPW4MoGVcAEabxA.jpg'],6,13,110,[],[],https://twitter.com/ChHamidHameed/status/1510315781887733761,False,,1,https://pbs.twimg.com/media/FPW4MoGVcAEabxA.jpg,,,,,,,[],,,,
1510314731776753664,1510314731776753664,2022-04-02 20:54:27 EEST,2022-04-02,20:54:27,+0300,546580892,shabazgil,Dr. Shahbaz GiLL,,مسلم اُمہ سمیت تمام پاکستانیوں کو رمضان کریم مبارک اللّٰہ رب العزت تمام مسلمانوں کو رمضان کی برکتیں عطافرمائیں   پاکستان بنا بھی رمضان المبارک کے بابرکت مہینے میں اور اسی ماہِ مبارک میں بچایا جائے گا  اللہ تعالیٰ پاکستان کو مستحکم اور مضبوط بنانے والوں کی مدد فرمائیں آمین,ur,[],[],[],204,803,6552,[],[],https://twitter.com/SHABAZGIL/status/1510314731776753664,False,,0,,,,,,,,[],,,,
1510314643767672850,1510314643767672850,2022-04-02 20:54:06 EEST,2022-04-02,20:54:06,+0300,482970120,amrelsolia,Amr elsolia,,كل عام وانتم بخير 🌙 رمضان كريم 🙏  https://t.co/aWvCuJbJKQ,ar,[],[],['https://pbs.twimg.com/media/FPW3KDaXMAkhL2o.jpg'],258,88,5975,[],[],https://twitter.com/amrelsolia/status/1510314643767672850,False,,1,https://pbs.twimg.com/media/FPW3KDaXMAkhL2o.jpg,,,,,,,[],,,,
1510313006462382088,1510313006462382088,2022-04-02 20:47:35 EEST,2022-04-02,20:47:35,+0300,2811285193,safaasde3,صفاء الاسدي,,رمضان كريم عليكم وتقبل الله طاعاتكم مقدمًا   اخوتي واحبتي,ar,[],[],[],94,40,641,[],[],https://twitter.com/safaasde3/status/1510313006462382088,False,,0,,,,,,,,[],,,,
1510312857812221953,1510312857812221953,2022-04-02 20:47:00 EEST,2022-04-02,20:47:00,+0300,382349672,twetyto,Yasmine koaik,,"الرحمة صِنْو المحبة.. في ""تائهما"" طوق عناقٍ من فيضِ سكينةٍ ووئام، وفي ""حائهما"" تنهيدة وجدانٍ وبوْح في أمان. شهر رمضان شهر المحبة والرحمة #رمضان_كريم",ar,[],[],[],21,13,115,['رمضان_كريم'],[],https://twitter.com/twetyto/status/1510312857812221953,False,,0,,,,,,,,[],,,,
1510310963207098369,1510310963207098369,2022-04-02 20:39:28 EEST,2022-04-02,20:39:28,+0300,1220049039254835200,hussein96667548,Hussein Majed,,رمضان كريم تنعاد عليكم جميعا بالصحة والعافية وراحة البال ويكون بلدنا صار بلد مش مزرعة...,ar,[],[],[],2,56,127,[],[],https://twitter.com/Hussein96667548/status/1510310963207098369,False,,0,,,,,,,,[],,,,
1510310708688437258,1510310708688437258,2022-04-02 20:38:27 EEST,2022-04-02,20:38:27,+0300,1171504214452793344,mousajawad01,موسى جواد - Mousa Jawad,,رمضان كريم على الجميع ما عدا الإطار التنسيقي .,ar,[],[],[],20,6,140,[],[],https://twitter.com/mousajawad01/status/1510310708688437258,False,,0,,,,,,,,[],,,,
1510310427518976002,1510310427518976002,2022-04-02 20:37:20 EEST,2022-04-02,20:37:20,+0300,1450186789117964297,khdztr_khoder,Khoder Zaiter (خضر زعيتر),,"""ممنوع تصوير توزيع المساعدات  حتى وإن كانت للأرشفة!"" يا أهل العالم!  ثمّة معجزة في التّاريخ الحديث، رجلٌ يرقّ  قلبه للفقراء ويسعى لحفظ ماء وجههم ليلاً ويهدّد أمريكا والإستكبار نهاراً. يا أهلَ العالم،  نحنُ المكتوون بنار حبّه السالكون وادي عشقه. #رمضان_كريم  #رمضان_يجمعنا  https://t.co/tU5JFv3ol6",ar,[],[],['https://pbs.twimg.com/media/FPWzU36WYAcmDwB.jpg'],0,55,134,"['رمضان_كريم', 'رمضان_يجمعنا']",[],https://twitter.com/khdztr_khoder/status/1510310427518976002,False,,1,https://pbs.twimg.com/media/FPWzU36WYAcmDwB.jpg,,,,,,,[],,,,
1510310232756572160,1510310232756572160,2022-04-02 20:36:34 EEST,2022-04-02,20:36:34,+0300,1463903688666275842,adam191289,Mr. Adam,,انشالله بينعاد عالجميع بالخير والصحة والعافية وطولة العمر.. #رمضان_كريم #سالخير  https://t.co/Zqc7Jc2ilq,ar,[],[],['https://pbs.twimg.com/media/FPWzJViXEAs6fVe.jpg'],15,6,116,"['رمضان_كريم', 'سالخير']",[],https://twitter.com/Adam191289/status/1510310232756572160,False,,1,https://pbs.twimg.com/media/FPWzJViXEAs6fVe.jpg,,,,,,,[],,,,
1510309433313984513,1510309433313984513,2022-04-02 20:33:23 EEST,2022-04-02,20:33:23,+0300,1049295092928970753,rabiazakir4,Rabia Zakir,,محنت کی کمائی سے ٹیکس بھی  ادا کرئے،  اور بھکاری بھی ہم،  اور کہ کون رہا ہے  جو بھکاریوں کے پیسے چوری کر کے بھاگ گئے۔ #Bajwa #RamadanMubarak  @ImranKhanPTI @PakPMO @PTIOfficialISB @SHABAZGIL @fawadchaudhry @javerias #رمضان_كريم,ur,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}, {'screen_name': 'pakpmo', 'name': ""prime minister's office, pakistan"", 'id': '1040146057093627904'}, {'screen_name': 'ptiofficialisb', 'name': 'pti islamabad', 'id': '628313960'}, {'screen_name': 'shabazgil', 'name': 'dr. shahbaz gill', 'id': '546580892'}, {'screen_name': 'fawadchaudhry', 'name': 'ch fawad hussain', 'id': '113286385'}, {'screen_name': 'javerias', 'name': 'javeria siddique', 'id': '69807765'}]",[],[],1,20,117,"['bajwa', 'ramadanmubarak', 'رمضان_كريم']",[],https://twitter.com/RabiaZakir4/status/1510309433313984513,False,,0,,,,,,,,[],,,,
1510307555624501250,1510307555624501250,2022-04-02 20:25:56 EEST,2022-04-02,20:25:56,+0300,3145720698,abirkhaliltv,Abir Khalil,,محمد يا زر الورد ، أنت دايماً معنا و رح تضلك نبض القلب ،روح الحياة، نور العين ، الكرسي الفاضي يا ماما صورتك رح تقعد عليه 💔 #رمضان_كريم  #لا_سامح_الله_الفراق  https://t.co/UohnHzXEtL,ar,[],[],['https://pbs.twimg.com/media/FPWwteBWUAQvW_V.jpg'],33,23,449,"['رمضان_كريم', 'لا_سامح_الله_الفراق']",[],https://twitter.com/abirkhalilTV/status/1510307555624501250,False,,1,https://pbs.twimg.com/media/FPWwteBWUAQvW_V.jpg,,,,,,,[],,,,
1510307175499026435,1510307175499026435,2022-04-02 20:24:25 EEST,2022-04-02,20:24:25,+0300,402690551,iihtishamm,Ihtisham Ul Haq,,اللہ، اِس رمضان کریم کی خاطر میرے ملک پر رحم فرما 🙏,ur,[],[],[],98,277,4874,[],[],https://twitter.com/iihtishamm/status/1510307175499026435,False,,0,,,,,,,,[],,,,
1510307050772959233,1510307050772959233,2022-04-02 20:23:55 EEST,2022-04-02,20:23:55,+0300,1153300759192190976,alk55al,الگلبانے,,"اللهم اجعل هذا الشهر فاتحة خير لنا، وبداية أجمل الأقدار، وحقق لنا ما نتمني وبلغنا رمضان كل سنة لا فاقدين ولا مفقودين يا رب.""  مبارك عليكم الشهر الفضيل 💛  #رمضان_كريم",ar,[],[],[],30,2,113,['رمضان_كريم'],[],https://twitter.com/alk55al/status/1510307050772959233,False,,0,,,,,,,,[],,,,
1510306874884767755,1510306874884767755,2022-04-02 20:23:13 EEST,2022-04-02,20:23:13,+0300,1154686400832376833,muftipopalzai,Mufti Shahabuddin Popalzai,,اے اللہ ۔ اے کریم رب !  رمضان المبارک کے اس پہلی مبارک رات کی خاطر ۔۔۔ جو اس ملک کےساتھ مخلص ہیں ان کو سرخرو فرما۔ اور جو اس ملک کے دشمن ہیں ان کی نسلوں تک کو نشان عبرت بنا میرے اللہ۔   آمین ۔ اللھم آمین ۔,ur,[],[],[],85,145,840,[],[],https://twitter.com/MuftiPopalzai/status/1510306874884767755,False,,0,,,,,,,,[],,,,
1510306363234209795,1510306363234209795,2022-04-02 20:21:11 EEST,2022-04-02,20:21:11,+0300,1493773116,qqq9k,𝙳𝙰𝚁𝙺⚚.,,تحط صورتك وتكتب تحتها رمضان كريم ليش فيمتو انت ؟,ar,[],[],[],65,0,136,[],[],https://twitter.com/QQQ9K/status/1510306363234209795,False,,0,,,,,,,,[],,,,
1510305527607152640,1510305527607152640,2022-04-02 20:17:52 EEST,2022-04-02,20:17:52,+0300,1144562483593666561,m_khalili93,Mehrdad Khalili,,#رمضان_كريم للجميع ان شاءالله واسأل الله ان يمن علينا في هذا الشهر الفضيل بمغفرة ذنوبنا وينزل الرحمة والسلام على جميع شعوبنا الإسلامية.. لا تنسوني من دعواتكم.  https://t.co/eAK6oNnKwT,ar,[],[],['https://pbs.twimg.com/media/FPWu3mOXsAgQCpA.jpg'],8,2,108,['رمضان_كريم'],[],https://twitter.com/m_khalili93/status/1510305527607152640,False,,1,https://pbs.twimg.com/media/FPWu3mOXsAgQCpA.jpg,,,,,,,[],,,,
